id,title,category,brand,modelno,price,name,desc,cluster_id
amazon_1253,xm xpmp3h1 portable satellite radio and mp3 player xmp3i,handheld portable satellite radios,sirius satellite radio,xpmp3h1,147.02,xm xpmp3h1 portable satellite radio and mp3 player xmp3i,,302
amazon_1928,fellowes 55-piece computer toolkit black,cleaning repair,fellowes,49106,40.14,fellowes 55-piece computer toolkit black,,72
amazon_20385,new-quartet 2544m - magnetic dry erase board porcelain 48 x 36 white solid mahogany frame - qrt2544m,radios,quartet,,426.29,new-quartet 2544m - magnetic dry erase board porcelain 48 x 36 white solid mahogany frame - qrt2544m,,370
walmart_1833,scosche 1993-up select subaru power 4-speaker connector,car stereos,scosche,su03b,9.88,scosche 1993-up select subaru power 4-speaker connector,,731
walmart_949,trendnet tew-455apbo wireless super g high power outdoor poe access point,networking,trendnet,tew-455apbo,304.88,trendnet tew-455apbo wireless super g high power outdoor poe access point,,477
amazon_14867,iluv icc1113 2-pack anti-glare protective film for ipod nano 6g clear,cases,iluv,icc1113,6.82,iluv icc1113 2-pack anti-glare protective film for ipod nano 6g clear,,99
walmart_159,powermat wireless charging receiver for blackberry torch,phone accessories,powermat,prl01-001-us,23.88,powermat wireless charging receiver for blackberry torch,,432
amazon_7048,gs716t-200 - prosafe 16-port gigabit smart switch,networking products,netgear,gs716t-200nas,224.37,gs716t-200 - prosafe 16-port gigabit smart switch,,140
amazon_18948,comprehensive premium - audio adapter - mini-phone 3.5 mm m - 3 pin xlr f,connectors adapters,comprehensive video,,,comprehensive premium - audio adapter - mini-phone 3.5 mm m - 3 pin xlr f,,147
amazon_3793,haier ptheatre 4 gb 2 pocket theater mp3 player with video,plug play satellite radios,haier,,,haier ptheatre 4 gb 2 pocket theater mp3 player with video,,366
walmart_2230,d-link dgs-1008p 8-port gigabit ethernet poe switch,networking,d-link,dgs1008p,179.99,d-link dgs-1008p 8-port gigabit ethernet poe switch,,200
walmart_1244,belkin ac charger with swivel plug usb sync cable for iphone,mp3 accessories,belkin,f8z414,21.78,belkin ac charger with swivel plug usb sync cable for iphone,,62
amazon_13438,sony vct-r100 lightweight compact tripod with 3-way pan tilt head,digital camera accessories,sony,vctr100,24.54,sony vct-r100 lightweight compact tripod with 3-way pan tilt head,,581
walmart_33,sunpak 72-in-one card reader with sim slot,photography - general,sunpak,72-in-1-cr,0.0,sunpak 72-in-one card reader with sim slot,,102
amazon_15904,lacie fw 800 expresscard 34,computers accessories,lacie,130992,44.24,lacie fw 800 expresscard 34,,702
amazon_10646,motorola 56320 2-way radio earpiece with boom microphone,accessories,motorola,56320,12.83,motorola 56320 2-way radio earpiece with boom microphone,,410
walmart_1973,iosafe solo - 1 tb fireproof waterproof external hard drive includes 1k disaster recovery service,hard drives,iosafe,sl1000gbusb20,199.58,iosafe solo - 1 tb fireproof waterproof external hard drive includes 1k disaster recovery service,,124
walmart_1066,belkin 12 y audio cable,electronics - general,belkin,f8v235-12,4.87,belkin 12 y audio cable,,692
walmart_1159,gear head 1.3 mp quick webcam pro,electronics - general,gear head,wc740i,13.88,gear head 1.3 mp quick webcam pro,,809
amazon_18463,guardian eg020304 - ecoguard indoor wiper mats rubber 24 x 36 charcoal-mlleg020304,connectors adapters,guardian,,,guardian eg020304 - ecoguard indoor wiper mats rubber 24 x 36 charcoal-mlleg020304,,801
amazon_2867,kodak easyshare m531 14mp 3x optical 5x digital zoom hd camera red black,digital cameras,kodak,,104.95,kodak easyshare m531 14mp 3x optical 5x digital zoom hd camera red black,,557
walmart_1790,lathem time vis6008 ribbon purple,stationery & office machinery,,vis6008,15.0,lathem time vis6008 ribbon purple,,686
walmart_155,sumdex slr camera sling pack,mp3 accessories,sumdex,144952,39.99,sumdex slr camera sling pack,,192
walmart_2019,hon metal bookcase 34-1 2w x 12-5 8d x 81-1 8h,furniture,hon,s82abcp,369.0,hon metal bookcase 34-1 2w x 12-5 8d x 81-1 8h,,755
walmart_1489,quartet contour fabric bulletin board,stationery & office machinery,quartet,7693m,73.24,quartet contour fabric bulletin board,,419
amazon_21196,manhattan 150705 superspeed usb to sata adapter,cables interconnects,manhattan,,,manhattan 150705 superspeed usb to sata adapter,,110
walmart_1984,gear head dual laptop cooling fan cf3000u,electronics - general,gear head,cf3000u,15.0,gear head dual laptop cooling fan cf3000u,,318
amazon_3269,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white,laminating supplies,mayline,,134.45,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white,,1
walmart_1613,pinnacle studio hd v15 ultimate collection pc,software,avid technology,,119.0,pinnacle studio hd v15 ultimate collection pc,,57
amazon_13390,switch by design studio horizontal pink 17-inch,computers accessories,dell,318-1017,39.0,switch by design studio horizontal pink 17-inch,,345
amazon_16624,targus red tgk-fr300 digital camera starter kit,computer accessories,targus,,17.96,targus red tgk-fr300 digital camera starter kit,,814
amazon_994,iluv icc816 portfolio case with stand for 2nd generation apple ipad 2 wifi 3g model 16gb 32gb 64gb newest model black,cases sleeves,iluv,icc816blk,20.09,iluv icc816 portfolio case with stand for 2nd generation apple ipad 2 wifi 3g model 16gb 32gb 64gb newest model black,,462
walmart_413,national brand texhide accounting book black burgundy 10 3 8 x 8 3 8,stationery & office machinery,national products ltd.,56211,25.94,national brand texhide accounting book black burgundy 10 3 8 x 8 3 8,,832
walmart_1891,cables unlimited 2.4 ghz wireless indoor outdoor stereo speaker with remote and dual power transmitter black,stereos/audio,cables unlimited,spk-24gx,148.0,cables unlimited 2.4 ghz wireless indoor outdoor stereo speaker with remote and dual power transmitter black,,679
amazon_14014,veho vcca002wpc waterproof case for muvi micro camcorder,cases bags,veho,vcca002wpc,27.05,veho vcca002wpc waterproof case for muvi micro camcorder,,678
amazon_16366,tops 99712 - classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets,printer accessories,tops,,,tops 99712 - classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets,,428
walmart_2543,cooler master 120mm silent blade master fan,electronics - general,coolermaster,r4-bmbs-20pk-r0,15.88,cooler master 120mm silent blade master fan,,623
amazon_1794,panasonic lumix dmc-ts3 12.1 mp rugged waterproof digital camera with 4.6 x wide angle optical image stabilized zoom and 2.7-inch lcd silver,point shoot digital cameras,panasonic,dmc-ts3s,,panasonic lumix dmc-ts3 12.1 mp rugged waterproof digital camera with 4.6 x wide angle optical image stabilized zoom and 2.7-inch lcd silver,,774
amazon_20843,new-uniden d2998 dect 6.0 loud clear big button corded cordless phone with caller id digital answering machine - unnd2998,cordless telephones,uniden,,93.99,new-uniden d2998 dect 6.0 loud clear big button corded cordless phone with caller id digital answering machine - unnd2998,,220
amazon_9226,xantech 29110dbkit designer hidden link infrared kit black,remote-control extenders,xantech,29110dbkit,,xantech 29110dbkit designer hidden link infrared kit black,,727
walmart_1209,polaroid i1237 pink 12mp digital camera w 3x optical zoom 2.7 lcd display,digital cameras,polaroid,cia-1237pc,68.0,polaroid i1237 pink 12mp digital camera w 3x optical zoom 2.7 lcd display,,435
amazon_19580,joby gp1-dten gorillapod flexible tripod orange,complete tripod units,joby,gp1 orange,14.88,joby gp1-dten gorillapod flexible tripod orange,,605
amazon_14930,hp color laserjet cb400a black print cartridge in retail packaging,laser printer toner,hp,cb400a,145.99,hp color laserjet cb400a black print cartridge in retail packaging,,795
amazon_19514,canon cli-226 cyan ink tank 4547b001,inkjet printer ink,canon,4547b001,11.99,canon cli-226 cyan ink tank 4547b001,,672
walmart_1988,stanley bostitch 00540 antijam extra heavy-duty stapler 215-sheet capacity black,stationery & office machinery,stanley bostitch,540,65.0,stanley bostitch 00540 antijam extra heavy-duty stapler 215-sheet capacity black,,329
amazon_5720,patriot lx series 16 gb class 10 sdhc flash memory card psf16gsdhc10 black,blank media,patriot,psf16gsdhc10,30.88,patriot lx series 16 gb class 10 sdhc flash memory card psf16gsdhc10 black,,785
walmart_1652,q-see qs408-811-5 8 channel h. 264 dvr surveillance system with 8 indoor outdoor cmos night vision cameras,garden - general,q-see,qs408-811-5,714.28,q-see qs408-811-5 8 channel h. 264 dvr surveillance system with 8 indoor outdoor cmos night vision cameras,,606
walmart_1218,v7 8gb sd card secure digital high capacity 8 gb memory card,usb drives,v7,vasdh8gcl4r-1n,10.26,v7 8gb sd card secure digital high capacity 8 gb memory card,,760
amazon_1649,sabrent cb-usbxt usb 2.0 type a male to type a female active extension cable 32 feet,usb cables,sabrent,cb-usbxt,16.99,sabrent cb-usbxt usb 2.0 type a male to type a female active extension cable 32 feet,,159
amazon_17302,bic mpep241 - ecolutions mechanical pencil 0.7 mm 24 per pack,computers accessories,bic,,,bic mpep241 - ecolutions mechanical pencil 0.7 mm 24 per pack,,321
amazon_3009,ifrogz it4lo-blu blk luxe original for ipod touch 4g - blue black,cases,ifrogz,it4lo-blu/blk,20.73,ifrogz it4lo-blu blk luxe original for ipod touch 4g - blue black,,689
walmart_1713,quality park classic style invitation envelope contemporary white,stationery & office machinery,,36226,52.94,quality park classic style invitation envelope contemporary white,,710
walmart_181,amzer 10 neoprene reversible sleeve carry case ebony black sea green,electronics - general,amzer,90805,16.88,amzer 10 neoprene reversible sleeve carry case ebony black sea green,,350
amazon_7705,pny micro slide attache 8 gb usb 2.0 flash drive p-fdu8 gbsl-ef sil silver,usb flash drives,pny,p-fdu8gbsl-ef / sils2,14.25,pny micro slide attache 8 gb usb 2.0 flash drive p-fdu8 gbsl-ef sil silver,,665
amazon_19669,pc treasures mighty mini mouse - 2.4 ghz wireless,mice,pc treasures,07227,14.69,pc treasures mighty mini mouse - 2.4 ghz wireless,,618
amazon_10434,1-pack 100 200gb lto ultrium data cart for surestore ultrium,data cartridges,hp,c7971a,21.99,1-pack 100 200gb lto ultrium data cart for surestore ultrium,,472
amazon_691,neatreceipts mobile scanner and digital filing system,scanners,neat receipts,00346,199.0,neatreceipts mobile scanner and digital filing system,,311
walmart_1391,inland pro 8-sheet paper shredder,stationery & office machinery,inland,05302,47.54,inland pro 8-sheet paper shredder,,314
amazon_18620,chicago cubs pink iphone 4 hard case,computers accessories,tribeca,,23.99,chicago cubs pink iphone 4 hard case,,629
walmart_194,san diego chargers pro grip mouse,mice,team pro mark,msnf25,26.99,san diego chargers pro grip mouse,,674
walmart_522,veho vcca002wpc waterproof case for muvi muviturin,camera and camcorder accessories,veho,vcca002wpc,29.98,veho vcca002wpc waterproof case for muvi muviturin,,678
amazon_18170,xantech 283dmw designer blink emitter single mini wire,printers,xantech,,,xantech 283dmw designer blink emitter single mini wire,,421
amazon_16398,new-xerox 108r00579 - 108r00579 transfer roller - xer108r00579,printer accessories,xerox,,228.05,new-xerox 108r00579 - 108r00579 transfer roller - xer108r00579,,628
amazon_11740,pelican storm im2306 case watertight padlockable case with multilayer cubed foam interior olive drab,accessories supplies,pelican,,69.95,pelican storm im2306 case watertight padlockable case with multilayer cubed foam interior olive drab,,604
amazon_19347,wanderlei silva mouse pad,mouse pads,wincraft,,18.99,wanderlei silva mouse pad,,717
walmart_2021,crown cushion-step rubber mat 36 x 72 marbleized black,home care,crown,cu3672bk,194.97,crown cushion-step rubber mat 36 x 72 marbleized black,,660
amazon_9456,storm im2306-30001 2306 case with foam olive drab cases outdoor products,printer ink toner,storm,,103.99,storm im2306-30001 2306 case with foam olive drab cases outdoor products,,604
walmart_1578,v7 3-button optical mouse usb,mice,v7,m30p10-7n,7.82,v7 3-button optical mouse usb,,652
amazon_11468,sony nsz-gt1 wifi-enabled 1080p blu-ray disc player featuring google tv,blu-ray disc players,sony,nsz-gt1,,sony nsz-gt1 wifi-enabled 1080p blu-ray disc player featuring google tv,,819
amazon_20251,optoma bl-fp200c replacement lamp for hd70 home theater projector,lamps,optoma,bl-fp200c,219.39,optoma bl-fp200c replacement lamp for hd70 home theater projector,,808
amazon_15684,peerless pt660 universal tilt wall mount for 32 to 60 displays black,tv mounts,peerless,pt660,71.87,peerless pt660 universal tilt wall mount for 32 to 60 displays black,,790
walmart_1628,sirius outdoor home antenna,satellite radio,sirius,sha1,42.64,sirius outdoor home antenna,,391
walmart_1774,crown cross-over indoor outdoor olefin poly wiper scraper mat 36 x 60 brown,home care,crown,cs0035br,59.97,crown cross-over indoor outdoor olefin poly wiper scraper mat 36 x 60 brown,,320
walmart_2482,3m porcelain marker board steel backed 6 x4 aluminum,stationery & office machinery,3m,,462.79,3m porcelain marker board steel backed 6 x4 aluminum,,491
amazon_10436,16gb secure digital sdhc hd video card class 6,blank media,edge,edgdm-222604-pe,31.21,16gb secure digital sdhc hd video card class 6,,786
walmart_362,xerox 108r00602 maintenance kit,printers,xerox,108r00602,110.84,xerox 108r00602 maintenance kit,,277
amazon_18512,s j paper s59720 - mla end tab classification folder straight tab letter six-section 25 box,printer accessories,s j paper,,,s j paper s59720 - mla end tab classification folder straight tab letter six-section 25 box,,337
walmart_2365,canon cli-226 black ink tank,printers,canon,4546b001,13.97,canon cli-226 black ink tank,,287
walmart_1703,cardinal holdit self-adhesive multi-punched binder insert strips 25 pack,stationery & office machinery,,21110,6.18,cardinal holdit self-adhesive multi-punched binder insert strips 25 pack,,537
amazon_17396,new-post-it flags ds420va - dispenser flags blue red yellow green 340 assorted-size flags pack - mmmds420va,label makers,post-it,,,new-post-it flags ds420va - dispenser flags blue red yellow green 340 assorted-size flags pack - mmmds420va,,610
amazon_1324,verbatim 97335 50 gb 6x blu-ray double layer recordable disc bd-r dl 10-disc spindle,bd-r discs,verbatim,97335,71.99,verbatim 97335 50 gb 6x blu-ray double layer recordable disc bd-r dl 10-disc spindle,,570
walmart_2397,itw dymon scrubs office wet wipes 50 sheets 6 ct,home care,itw dymon,90006,30.97,itw dymon scrubs office wet wipes 50 sheets 6 ct,,261
amazon_19007,lumiere l.a. 100w 3200k tungsten halogen video light kit,,lumiere la,vl100,79.88,lumiere l.a. 100w 3200k tungsten halogen video light kit,,513
walmart_2028,acer iconia tablet bluetooth keyboard,laptop computers,acer,a500k01,49.0,acer iconia tablet bluetooth keyboard,,269
walmart_938,viewsonic pro8500 dlp projector,electronics - general,viewsonic,pro8500,1518.0,viewsonic pro8500 dlp projector,,575
walmart_1037,planar 997-2797-00 pl series pl1910m lcd monitor,monitors,planar,997-2797-00,179.0,planar 997-2797-00 pl series pl1910m lcd monitor,,369
amazon_16437,new-sharp el1192bl - el1192bl two-color printing calculator 12-digit lcd black red - shrel1192bl,basic,sharp,,56.0,new-sharp el1192bl - el1192bl two-color printing calculator 12-digit lcd black red - shrel1192bl,,165
amazon_884,kingston 2 gb ddr2 sdram memory module 2 gb 1 x 2 gb 667mhz nonecc ddr2 sdram 200pin m25664f50,memory,kingston,m25664f50,28.34,kingston 2 gb ddr2 sdram memory module 2 gb 1 x 2 gb 667mhz nonecc ddr2 sdram 200pin m25664f50,,687
walmart_1151,quality park antistatic fiberboard disk mailer white recycled 25 box,stationery & office machinery,,64126,16.97,quality park antistatic fiberboard disk mailer white recycled 25 box,,241
amazon_556,corsair cm2x2048-6400c5 xms2 2gb pc2-6400 800mhz 240-pin ddr2 cl5 desktop memory module,memory,corsair,cm2x2048-6400c5,29.7,corsair cm2x2048-6400c5 xms2 2gb pc2-6400 800mhz 240-pin ddr2 cl5 desktop memory module,,48
walmart_264,rubbermaid rotary desk organizer w supplies black,stationery & office machinery,rubbermaid,25001,21.94,rubbermaid rotary desk organizer w supplies black,,495
amazon_18602,national brand 20122 - rip proof 20-lb . college ruled reinforced filler paper letter we 100 sheets pk,storage presentation materials,national,,29.87,national brand 20122 - rip proof 20-lb . college ruled reinforced filler paper letter we 100 sheets pk,,280
amazon_1025,hp universal heavyweight coated paper 36 inches x 100 feet roll,roll paper,hp,q1413a,31.24,hp universal heavyweight coated paper 36 inches x 100 feet roll,,609
walmart_1694,haier ptheatre 4gb pocket theater mp3 player,mp3,,ptheatre,46.26,haier ptheatre 4gb pocket theater mp3 player,,366
walmart_2164,belkin f1dd104l soho 4-port dvi usb kvm switch,networking,belkin,f1dd104l,188.84,belkin f1dd104l soho 4-port dvi usb kvm switch,,423
amazon_17905,new-wilson jones s490 - visitor register book red hardcover 112 pages 8 1 2 x 11 1 2 - wljs490,laminating supplies,wilson jones,,72.0,new-wilson jones s490 - visitor register book red hardcover 112 pages 8 1 2 x 11 1 2 - wljs490,,706
amazon_16092,rca 22la45rq 22-inch 720p lcd tv - black,tvs,rca,22la45rq,169.0,rca 22la45rq 22-inch 720p lcd tv - black,,712
walmart_2192,garmin fishfinder 140 with 4.7-inch display and dual-beam transducer,fish finder,garmin,fishfinder 140,90.8,garmin fishfinder 140 with 4.7-inch display and dual-beam transducer,,436
walmart_2236,roocase executive portfolio leather case w 2 screen protector for blackberry playbook,electronics - general,roocase,220761,35.99,roocase executive portfolio leather case w 2 screen protector for blackberry playbook,,749
walmart_2083,cables unlimited sata ii 3gbps to esata cable with straight connectors,electronics - general,cables unlimited,flt-6600-39,9.82,cables unlimited sata ii 3gbps to esata cable with straight connectors,,503
walmart_1810,microsoft comfort optical mouse 3000 silver blue,mice,microsoft,d1t00011,19.95,microsoft comfort optical mouse 3000 silver blue,,104
walmart_2088,targus red tg-6660tr tripod with 3-way panhead,photography - general,targus,tg-6660tr,29.98,targus red tg-6660tr tripod with 3-way panhead,,196
amazon_17162,new-bankers box 00371 - super stor drawer file storage box letter steel plastic black white 6 carton - fel00371,storage presentation materials,bankers box,,,new-bankers box 00371 - super stor drawer file storage box letter steel plastic black white 6 carton - fel00371,,390
amazon_7615,royal px70mx cross cut shredder with cd shred,shredders,royal,px70mx,54.95,royal px70mx cross cut shredder with cd shred,,425
amazon_8962,ilive ibp391b portable app-enhanced boombox am fm radio with dock for iphone ipod,speaker systems,ilive,ibp391b,41.24,ilive ibp391b portable app-enhanced boombox am fm radio with dock for iphone ipod,,198
amazon_8356,master caster 00972 - big foot doorstop no-slip rubber wedge 2-1 4w x 4-3 4d x 1-1 4h gray 2 pack,laminating supplies,master caster,,,master caster 00972 - big foot doorstop no-slip rubber wedge 2-1 4w x 4-3 4d x 1-1 4h gray 2 pack,,377
amazon_1270,x-acto school pro heavy-duty electric sharpener 1670,office electronics accessories,x-acto,1670,33.4,x-acto school pro heavy-duty electric sharpener 1670,,787
amazon_7800,ocz technology revodrive 110 gb pci express 4 gb-s slim solid state drive oczssdpx-1rvd0110,computer components,ocz,oczssdpx-1rvd0110,264.99,ocz technology revodrive 110 gb pci express 4 gb-s slim solid state drive oczssdpx-1rvd0110,,598
amazon_14437,cooler master hyper 212 plus 120mm sleeve cpu cooler rr-b10-212p-g1,computers accessories,cooler master,rr-b10-212p-g1,27.66,cooler master hyper 212 plus 120mm sleeve cpu cooler rr-b10-212p-g1,,498
amazon_1120,gear head cf3000u dual-cool usb laptop cooling fan silver,computers accessories,gear head,cf3000u,14.17,gear head cf3000u dual-cool usb laptop cooling fan silver,,318
walmart_1109,tomtoim via 1505t,gps,tomtom,1en501902,179.95,tomtoim via 1505t,,805
amazon_12116,siig superspeed usb 3.0 to sata 2.5 enclosure ju-sa0912-s1,cables interconnects,siig,ju-sa0912-s1,19.53,siig superspeed usb 3.0 to sata 2.5 enclosure ju-sa0912-s1,,304
amazon_843,levelone indoor antenna 5dbi omni-directional,networking products,cp technology,oan-0501,16.99,levelone indoor antenna 5dbi omni-directional,,466
amazon_15575,roocase executive leather portfolio red case cover with stand for samsung galaxy tab tablet p1000 wi-fi 3g,cases sleeves,roocase,,25.0,roocase executive leather portfolio red case cover with stand for samsung galaxy tab tablet p1000 wi-fi 3g,,455
amazon_3856,file folder labels on mini-sheets 3-7 16 x 2 3,printer accessories,avery,,,file folder labels on mini-sheets 3-7 16 x 2 3,,23
amazon_16173,chicago bears ipod touch 4g hard case,computers accessories,tribeca,,29.99,chicago bears ipod touch 4g hard case,,338
walmart_932,da-lite dual vision tensioned cosmopolitan electrol - av format 10 x 10 diagonal,electronics - general,da-lite,84992,2735.99,da-lite dual vision tensioned cosmopolitan electrol - av format 10 x 10 diagonal,,50
amazon_15825,logitech wireless headset f540 with stereo game audio,accessories supplies,logitech,,119.99,logitech wireless headset f540 with stereo game audio,,395
amazon_11617,samsung 33-0525-05 samsung fasciantetm i500 oem multimedia dock,mounts,samsung,ecr-d985beg,12.9,samsung 33-0525-05 samsung fasciantetm i500 oem multimedia dock,,446
walmart_1535,mercury luggage executive computer backpack,handbags,mercury luggage,,56.99,mercury luggage executive computer backpack,,203
walmart_2229,kodak easyshare c1550 purple 16mp digital camera bundle w 5x optical zoom 3.0 lcd display w 50 bonus prints,digital cameras,kodak,c1550 prpl bndl,89.0,kodak easyshare c1550 purple 16mp digital camera bundle w 5x optical zoom 3.0 lcd display w 50 bonus prints,,250
walmart_102,panasonic kx-tga660b dect 6.0 plus digital cordless handset black,phones,panasonic,kx-tga660b,40.88,panasonic kx-tga660b dect 6.0 plus digital cordless handset black,,519
walmart_2000,bower ss2477 digital wrist strap grey,camera and camcorder accessories,bower,relaunch ss2477g,7.98,bower ss2477 digital wrist strap grey,,512
amazon_15462,sony npfh50 h series actiforce hybrid infolithium battery for most sony camcorders and a230 a330 and a380 alpha dslr retail packaging,camcorder batteries,sony,np-fh50,30.0,sony npfh50 h series actiforce hybrid infolithium battery for most sony camcorders and a230 a330 and a380 alpha dslr retail packaging,,452
amazon_6031,vantec nexstar mx nst-400mx-s2 dual 3.5-inch sata to usb 2.0 with jbod external hard drive enclosure black,hard drive enclosures,vantec,nst-400mx-s2,44.99,vantec nexstar mx nst-400mx-s2 dual 3.5-inch sata to usb 2.0 with jbod external hard drive enclosure black,,383
walmart_2007,flip ultra u1120 white camcorder 2 hour recording time 4gb 2nd generation,camcorders,flip video,u1120w,109.0,flip ultra u1120 white camcorder 2 hour recording time 4gb 2nd generation,,101
walmart_1976,swann alpha d5 - aio 19 h. 264 4 channel security camera dvr,computers,swann,swa49-d5,749.54,swann alpha d5 - aio 19 h. 264 4 channel security camera dvr,,68
amazon_21511,chief ltmu - fusion series micro-adjustable universal tilt wall mount for 37 - 63 screens w controlzone,tv mounts,chief,ltmu,163.04,chief ltmu - fusion series micro-adjustable universal tilt wall mount for 37 - 63 screens w controlzone,,509
walmart_1237,hp q2429a maintenance kit,printers,hp,q2429a,234.54,hp q2429a maintenance kit,,21
amazon_7149,epson amer matte presentation paper 27 lbs . matte 8-1 2 x 11 100 sheets pack,computers accessories,epson,,20.45,epson amer matte presentation paper 27 lbs . matte 8-1 2 x 11 100 sheets pack,,493
walmart_1476,garmin etrex summit hc handheld gps receiver 010-00633-00,handheld gps,garmin,010-00633-00,166.88,garmin etrex summit hc handheld gps receiver 010-00633-00,,116
amazon_5010,hewlettpkr 1 2 ultrium lto-3 cartridge 2200ft 400gb native 800gb compressed capacity,data cartridges,hp,,28.09,hewlettpkr 1 2 ultrium lto-3 cartridge 2200ft 400gb native 800gb compressed capacity,,724
amazon_14873,ihome portable speaker system for apple ipad iphone and ipod - silver model id9svc,speaker systems,ihome,id9svc,92.7,ihome portable speaker system for apple ipad iphone and ipod - silver model id9svc,,189
walmart_975,startech.com pex13943 4 port pcie 1394a firewire adapter card,electronics - general,startech,pex13943,34.88,startech.com pex13943 4 port pcie 1394a firewire adapter card,,145
walmart_1657,guardian flexstep antifatigue polypropylene rubber mat 24 x 36 black,home care,guardian,24020300,36.97,guardian flexstep antifatigue polypropylene rubber mat 24 x 36 black,,209
amazon_2675,netgear xav5001 powerline av 500 adapter,powerline network adapters,netgear,xav5001-100nas,69.99,netgear xav5001 powerline av 500 adapter,,195
amazon_21661,benq projector ms612st,video projectors,benq,9h . j4177 .14 e,,benq projector ms612st,,294
walmart_2071,lexar media ljdff8gbasbna 4gb jumpdrive firefly usb 2.0 flash drive,usb drives,lexar media,ljdff8gbasbna,16.57,lexar media ljdff8gbasbna 4gb jumpdrive firefly usb 2.0 flash drive,,728
amazon_6913,incipio smart feather case for apple ipad 2 - lime ipad-228,cases sleeves,incipio,ipad-228,29.18,incipio smart feather case for apple ipad 2 - lime ipad-228,,560
walmart_144,case logic 16 value laptop briefcase black,computers,case logic,vnci116black,22.0,case logic 16 value laptop briefcase black,,526
walmart_455,wanderlei silva mouse pad,mice,wincraft,15042010,18.99,wanderlei silva mouse pad,,717
walmart_1949,bic ecolutions mechanical pencil 0.7 mm black 24-count,stationery & office machinery,bic,mpep241-blk,7.29,bic ecolutions mechanical pencil 0.7 mm black 24-count,,321
walmart_1145,kodak easyshare m531 red 14mp digital camera w 3x optical zoom 2.7 lcd display w 50 bonus prints,digital cameras,kodak,m531 red,89.0,kodak easyshare m531 red 14mp digital camera w 3x optical zoom 2.7 lcd display w 50 bonus prints,,557
amazon_5883,magnavox mdv3000 f7 up conversion dvd player black,upconverting dvd players,magnavox,mdv3000/f7,37.54,magnavox mdv3000 f7 up conversion dvd player black,,658
walmart_584,iogear solar bluetooth caller announce hands-free car kit,electronics - general,iogear,gbhfk331,41.88,iogear solar bluetooth caller announce hands-free car kit,,259
walmart_1426,elite screens maxwhite vmax2 plus2 series 82 overall height ezelectric motorized screen - 92 diagonal,electronics - general,elite screens,vmax92xwv2,379.0,elite screens maxwhite vmax2 plus2 series 82 overall height ezelectric motorized screen - 92 diagonal,,33
walmart_498,t-mobile samsung sgh-t249 prepaid slider camera phone with bluetooth,prepaid wireless phones,t-mobile,t249,49.84,t-mobile samsung sgh-t249 prepaid slider camera phone with bluetooth,,8
walmart_848,clarion half-din graphic equalizer with built-in crossover,car stereos,clarion,eqs746,99.99,clarion half-din graphic equalizer with built-in crossover,,569
amazon_11829,lg infinia 42lv5500 42-inch 1080p 120 hz led hdtv with smart tv,tvs,lg,42lv5500,,lg infinia 42lv5500 42-inch 1080p 120 hz led hdtv with smart tv,,515
walmart_1602,buddy products dr. pocket steel 3-pocket wall file black,stationery & office machinery,buddy products,52104,51.94,buddy products dr. pocket steel 3-pocket wall file black,,245
walmart_518,seal shield ssk107 medical grade keyboard - dishwasher safe black usb,computers,seal shield,ssk107,30.84,seal shield ssk107 medical grade keyboard - dishwasher safe black usb,,190
amazon_21942,usb twin serial adapter,connectors adapters,keyspan,usa-28xg,64.24,usb twin serial adapter,,94
walmart_2165,targus rg0315c pulse backpack notebook case,computers,targus,,38.88,targus rg0315c pulse backpack notebook case,,376
walmart_941,logitech hd 720p webcam c310,electronics - general,logitech,960-000585,48.88,logitech hd 720p webcam c310,,109
walmart_496,case logic universal pocket - camouflage,mp3 accessories,case logic,122245,9.59,case logic universal pocket - camouflage,,389
walmart_1803,irispen express 6 usb pen scanner for pcs macs by iris,electronics - general,iris,usoa400,109.82,irispen express 6 usb pen scanner for pcs macs by iris,,521
amazon_14834,iogear mobile scribe digital pen with flash memory gpen300 black,keyboards mice input devices,iogear,gpen300,59.99,iogear mobile scribe digital pen with flash memory gpen300 black,,429
amazon_13747,ocz technology 60 gb vertex 2 series sata ii 2.5-inch solid state drive ssd oczssd22vtxe60g,camcorders,ocz,oczssd2-2vtxe60g,94.99,ocz technology 60 gb vertex 2 series sata ii 2.5-inch solid state drive ssd oczssd22vtxe60g,,169
walmart_2237,verbatim 4.7 gb 16x dvd-r whilte inkjet printable 50 packs spindle disc,mp3 accessories,verbatim,95079,16.14,verbatim 4.7 gb 16x dvd-r whilte inkjet printable 50 packs spindle disc,,355
amazon_10872,iomega 34508 esata dvr 1tb expander drive,computers accessories,iomega,34508,89.99,iomega 34508 esata dvr 1tb expander drive,,148
walmart_396,epson s041062 presentation paper,stationery & office machinery,epson,s041062,19.88,epson s041062 presentation paper,,493
walmart_1727,hp touchpad - touchstone charging dock stand,electronics - general,hp,,35.0,hp touchpad - touchstone charging dock stand,,615
walmart_2538,brother tn450 black toner cartridge high yield toner,printers,brother,tn450,48.88,brother tn450 black toner cartridge high yield toner,,713
